slno,nfamily,n_males,n_females,highest_schooling,n_m_deciders,nfd,village_name,union_name,rings,new_q18,q19,s_w,q07,q08,q18,q20,new_q20,q21,q22,q22a,q23,q24,q25,q26,q26o,q27,q27a,taka_paid,q28,q28o,q29,q30,q31,q31o,q3211,q3212,q3213,q3214,q3215,q3216,q3217,q3218,q3219,q32110,q3221,q3222,q3223,q3224,q3225,q3226,q3227,q3228,q3229,q32210,q3231,q3232,q3233,q3234,q3235,q3236,q3237,q3238,q3239,q32310,q331,q332,q333,q33_9,q34,q34o,comments,q35,q35o,q361,q362,q363,q364,q365,q366,q366o,q36_9,q371,q372,q373,q374,q375,q375o,q37_9,q38,q39,q40,q40a,q41,q42,q43,q44,q44o,q45,q45a,q46,q46o,q47,q48,q49,q49o,q5011,q5012,q5013,q5014,q5015,q5016,q5017,q5018,q5019,q50110,q5021,q5022,q5023,q5024,q5025,q5026,q5027,q5028,q5029,q50210,q5031,q5032,q5033,q5034,q5035,q5036,q5037,q5038,q5039,q50310,q511,q512,q513,q52,q52a,q53,q54,q54a,q55,q56,q56o,q571,q572,q573,q57o,q57_9,q581,q582,q583,q584,q585,q586,q586o,q58_9,q59,q60,q61,q61o,q6211,q6212,q6213,q6214,q6215,q6216,q6217,q6218,q6219,q62110,q6221,q6222,q6223,q6224,q6225,q6226,q6227,q6228,q6229,q62210,q6231,q6232,q6233,q6234,q6235,q6236,q6237,q6238,q6239,q62310,q631,q632,q633,q641,q642,q643,q644,q645,q646,q646o,q651,q652,q653,q654,q655,q656,q656o,q661,q662,q663,q664,q665,q666,q666o,q67,q670,base_bid,base_bid_response,higher_bid,higher_bid_response,lower_bid,lower_bid_response,q71,q72,q73,q74,new_q74,q75,q76,q77,q78,q79,q80,q81,q82,q83,q8411,q8412,q8413,q8421,q8422,q8423,q8431,q8432,q8433,q8441,q8442,q8443,q8451,q8452,q8453,q8461,q8462,q8463,q8471,q8472,q8473,q8481,q8482,q8483,q8491,q8492,q8493,q84101,q84102,q84103,q84111,q84112,q84113,q84121,q84122,q84123,q84131,q84132,q84133,q84141,q84142,q84143,q84151,q84152,q84153,q84161,q84162,q84163,q8511,q8512,q8513,q8514,q8515,q8516,q8517,q8521,q8522,q8523,q8524,q8525,q8526,q8527,q8531,q8532,q8533,q8534,q8535,q8536,q8537,q8611,q8612,q8613,q8614,q8615,q8616,q8617,q8621,q8622,q8623,q8624,q8625,q8626,q8627,q8631,q8632,q8633,q8634,q8635,q8636,q8637,q871,q872,q873,q874,q875,q876,q877,q878,q879,q8710,q881,q882,q883,q884,q88o,q891,q892,q893,q894,q895,q896,q89o,q89_9,q901,q902,q911,q912,q921,q922,q931,q932,q933,q934,q935,q936,q937,q938,q939,q9310,q9311,q9312,q9313,q941,q942,q943,q944,q945,q946,q947,q94o,q94_9,q951,q952,q953,q954,q955,q956,q957,q95o,q95_9,q96,q96o,q97,q97o,q98,income,farming_income,nfi,brickwalls,mroof,inc,toilet_now,tage,q38_year,n_users_toilet,same_toilet,emptied,hired_sweeper,taka_paid_hat_xb,taka_paid_hat_se,will_hire_sweeper,by_myself,will_hire_sweeper_hat_xb,will_hire_sweeper_hat_se,check,lowest_hypothetical_wtp,lowest_hypothetical_wtp_hat_xb,lowest_hypothetical_wtp_hat_se,hypothetical_wtp_1,hypothetical_wtp_1_hat_xb,hypothetical_wtp_1_hat_se,next_bid,next_bid_response,highest15,highest610,highest1112,highest13
6796,3,2,1,2,1,1,Gangatia,Hobirbari,2,1,1,4.909091,Bhaluka,Mymensing,yes,7,7,2,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,700,0,800,,600,0,8,9,7,10,10,10,9,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,30,,15,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,2,,1,,,,,2,,2,,30000,30000,1,1,0,1,384.61539,1,7,,2,1,0,0,352.36221,51.553669,1,0,.83700031,.067476004,1,337,360.42462,12.353743,337,370.65088,13.719416,600,0,1,0,0,0
6797,5,2,3,3,1,2,Gangatia,Hobirbari,2,1,1,4.909091,Bhaluka,Mymensing,yes,4,4,5,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,700,0,800,,600,1,8,7,7,8,8,10,8,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,20,,10,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,2,,1,,,,,4,House of Soil,2,,93000,93000,1,1,1,1,1192.3077,1,4,,5,1,0,0,347.7937,36.096043,1,0,.75404763,.04645313,1,337,366.69534,6.5219479,337,375.18124,7.837801,600,1,0,1,0,0
6799,4,1,3,3,1,2,Gangatia,Hobirbari,2,1,1,4.909091,Bhaluka,Mymensing,yes,5,5,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,600,1,700,1,400,,4,6,6,9,9,10,7,1,1,2,0,35,0,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,25,20,,,,100,KG,,,,,,,KG,,,,,,,TK,20,35,,,,4,TK,,,,,,,TK,,,,,,,6,9,9,7,6,7,7,8,5,5,1,2,,,,1,,3,,5,,,,10,1,15,1,5,,9,9,9,7,8,8,6,7,8,8,7,5,5,1,1,1,0,0,0,,,,,2,1,,,,,,,4,Soil made house,2,,75500,75500,1,0,1,1,967.94873,1,5,,4,1,0,0,303.26221,30.798315,1,0,.7475096,.05226538,1,700,366.6167,11.424658,700,365.9639,11.645433,700,1,0,1,0,0
6800,4,2,2,3,1,1,Gangatia,Hobirbari,2,1,1,4.909091,Bhaluka,Mymensingh,yes,4,4,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,700,0,800,,600,0,8,6,6,9,9,10,7,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,,,,,,2,,,1,,,,4,Soil made house,2,,68000,68000,1,1,1,1,871.79486,1,4,,4,1,0,0,298.59644,28.151995,1,0,.79015303,.042925656,1,337,359.40393,7.4014263,337,365.17535,7.3996334,600,0,0,1,0,0
6803,5,4,1,3,4,1,Gangatia,Hobirbari,2,1,1,4.909091,Bhaluka,Mymensing,yes,3,3,5,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,700,0,800,,600,0,9,7,7,10,10,10,6,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,20,,10,,,,,,,,,,,,,,,1,0,1,0,0,0,,,,,,1,,,,,,,4,Soil made,2,,90000,90000,1,0,1,1,1153.8462,1,3,,5,1,0,0,261.2197,30.118126,0,0,.8203643,.040829446,1,337,364.07349,14.603683,337,366.75385,14.089166,600,0,0,1,0,0
6804,3,2,1,3,0,1,Gangatia,Hobirbari,2,1,1,4.909091,Bhaluka,Mymensingh,yes,4,4,3,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,400,1,600,0,300,,8,8,4,10,10,10,6,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,10,,2,,,,,,,,,,,,,,,1,0,1,0,0,0,,,,,,1,,,,,,,4,soil,2,,30000,30000,1,0,1,1,384.61539,1,4,,3,1,0,0,220.24538,32.125835,1,0,.773669,.047827404,1,337,359.00397,14.153361,337,352.72025,14.452077,600,0,0,1,0,0
6807,4,2,2,3,0,2,Gangatia,Hobirbari,2,1,1,4.909091,Bhaluka,Mymensingh,yes,4,4,4,1,7,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,400,1,600,0,300,,8,8,3,10,10,10,6,1,2,2,0,70,0,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,KG,50,100,20,0,0,400,KG,40,75,15,0,0,200,KG,40,75,10,0,0,0,TK,20,30,16,0,0,2,TK,20,30,16,0,0,2,TK,20,30,16,0,0,2,10,10,10,7,6,8,10,10,7,10,1,2,3,,,1,2,3,,,,,,5,1,10,1,2,,10,10,10,7,8,10,7,7,10,10,7,7,10,0,1,1,0,0,0,,,,,2,3,,,,,,,2,,2,,80000,80000,1,0,0,1,1025.641,1,4,,4,1,0,0,311.54077,44.331589,0,0,.76729709,.051304337,1,337,380.67053,11.561147,337,381.1803,12.654071,600,0,0,1,0,0
6809,4,2,2,3,1,1,Gangatia,Hobirbari,2,1,1,4.909091,Bhaluka,Mymensingh,yes,3,3,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,400,1,600,1,300,,8,7,5,10,10,10,5,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,20,,10,,,,,,,,,,,,,,,0,0,0,0,1,0,,,,,,,,1,,,,,4,soil,2,,60000,60000,0,1,1,1,769.23077,1,3,,4,1,0,0,273.14191,36.003265,1,0,.78513145,.044274013,1,600,359.69254,8.2052765,600,362.89969,7.977603,600,1,0,1,0,0
6811,4,1,3,2,1,1,Gangatia,Hobirbari,2,1,1,4.909091,Bhaluka,Mymensingh,yes,2,2,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,800,0,1000,,700,0,8,7,6,10,10,9,0,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,10,,2,,,,,,,,,,,,,,,0,0,0,0,0,0,7,Van Driver,,,,,,,,1,,,2,,2,,55000,55000,0,0,0,1,705.12823,1,2,,4,1,0,0,236.58937,41.717819,0,0,.86091334,.045378767,1,337,367.95618,13.299761,337,365.82047,14.280068,700,0,1,0,0,0
6812,3,2,1,2,1,0,Gangatia,Hobirbari,2,1,1,4.909091,Bhaluka,Mymensing,yes,1,1,3,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,600,1,700,1,400,,7,4,6,10,10,7,0,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,15,,5,,,,,,,,,,,,,,,0,0,0,0,0,0,7,van driver,,0,0,0,0,0,0,1,,,4,wall of soil,2,,60000,60000,0,0,1,1,769.23077,1,1,,3,1,0,0,161.99918,45.101303,0,0,.88708246,.051781625,1,700,349.65204,17.697742,700,339.93369,19.074896,700,1,1,0,0,0
6813,6,3,3,3,2,2,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,5,5,6,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,600,1,700,1,400,,8,8,7,9,9,9,2,1,2,1,21,0,0,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,KG,15,10,5,,,40,KG,10,10,5,,,30,KG,12,9,5,,,35,TK,25,30,15,,,OWN,TK,25,30,15,,,OWN,TK,25,30,15,,,OWN,10,10,10,10,10,10,10,10,10,10,1,2,3,,,1,2,3,,,,,,15,1,20,1,10,,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,1,0,0,1,,,,,,2,,,1,,,,4,SOIL,2,,80000,80000,1,1,1,1,1025.641,1,5,,6,1,0,0,369.65656,37.097168,0,0,.76326042,.04645706,1,700,366.11371,7.6020088,700,381.37833,9.658432,700,1,0,1,0,0
6815,4,3,1,2,1,1,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,1,1,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,700,1,800,0,600,,8,8,3,10,10,10,10,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,,,,,,,,,1,,,,4,SOIL,2,,96000,96000,0,1,1,1,1230.7693,1,1,,4,1,0,0,261.01749,42.516197,0,0,.84436029,.045374408,1,337,355.29449,8.9620695,337,354.77881,9.767539,800,0,1,0,0,0
6816,6,5,1,2,1,1,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,2,2,10,1,-9,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,800,0,1000,,700,0,8,7,6,10,10,10,2,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,,,,,,2,,,1,,,,4,SOIL,2,,50000,50000,1,1,1,1,641.02563,1,2,,10,1,0,0,271.25821,47.276512,0,0,.85303688,.045245808,1,337,353.83432,10.245869,337,363.97369,10.35605,700,0,1,0,0,0
6817,4,3,1,2,1,1,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,-9,,4,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,600,0,700,,400,1,7,8,6,9,9,10,10,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,1,,2,,,,,2,,2,,60000,60000,1,1,0,1,769.23077,1,,,4,1,0,0,,,1,0,,,1,337,,,337,,,400,1,1,0,0,0
6818,3,1,2,3,1,1,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,5,5,3,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,400,1,600,0,300,,7,6,4,10,10,10,10,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,1,,2,,,,,4,SOIL,2,,40000,40000,1,1,1,1,512.8205,1,5,,3,1,0,0,289.49814,34.349777,1,0,.76852834,.051869176,1,337,356.62732,8.1500788,337,359.14249,8.5092363,600,0,0,1,0,0
6819,3,2,1,2,1,1,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,2,2,3,2,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,600,0,700,,400,1,9,6,5,6,6,10,7,1,2,2,49,0,0,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,20,30,6,,,300,KG,,,,,,,KG,,,,,,,TK,20,15,16,,,2,TK,,,,,,,TK,,,,,,,8,7,7,6,5,5,7,5,3,4,1,2,3,,,1,,3,,5,,,,5,1,10,1,2,,8,7,7,7,6,6,6,6,7,5,5,6,3,1,0,1,0,1,0,,,,2,,1,,3,,,,,4,SOIL,2,,91500,91500,1,1,1,1,1173.0769,1,2,,3,1,0,0,267.64545,30.858234,0,1,.83199334,.044182677,1,337,353.66446,7.8130217,337,350.55469,8.6724243,400,1,1,0,0,0
6820,2,1,1,2,1,1,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,-,,2,1,3,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,400,1,600,0,300,,7,6,8,10,10,10,10,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,1,,2,,,,,4,SOIL,2,,30000,30000,1,1,1,1,384.61539,1,,,2,1,0,0,,,1,0,,,1,337,,,337,,,600,0,1,0,0,0
6821,4,2,2,2,1,1,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,5,5,6,1,2,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,400,0,600,,300,1,8,7,6,9,9,9,7,1,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,,,,,,,KG,,,,,,,TK,,,,,,,TK,,,,,,,TK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,,,,,,2,,1,,,,,4,SOIL,2,,95000,95000,1,1,1,1,1217.9487,1,5,,6,1,0,0,340.75198,28.666451,0,0,.85144639,.049903184,1,337,352.53006,6.2192864,337,361.34164,7.6923227,300,1,1,0,0,0
6822,5,3,2,2,3,1,Awolatoly,Hobirbari,2,1,1,3.014354,BHALUKA,MYMENSINGH,yes,5,5,12,1,7,1,1,12,2,,1,300,300,3,,12,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,600,0,700,,400,1,7,5,6,9,9,10,8,1,2,1,0,35,0,2,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KG,,,,,,,KG,25,20,3,,,,KG,,,,,,,TK,,,,,,,TK,25,30,18,,,,TK,,,,,,,7,8,6,7,5,6,6,7,3,3,1,2,,,,1,,,,5,,,,5,1,10,1,2,,8,8,7,7,7,6,6,6,7,7,6,6,3,1,0,1,0,1,0,,,,1,,2,,3,,,,,4,SOIL,2,,105000,105000,1,1,1,1,1346.1538,1,5,,12,1,1,1,357.90555,30.612329,1,0,.86785001,.045456406,1,337,353.74954,6.1897511,337,367.64905,7.8674703,400,1,1,0,0,0
